time_s,Product,Impurity
3426.85370741483,2.0645626571090217e-06,6.79451141135304e-30
3434.068136272545,1.7575640490375173e-06,4.275341530075321e-30
3441.2825651302605,1.494744463960363e-06,2.685874621304807e-30
3448.496993987976,1.269975804985445e-06,1.6846240586469896e-30
3455.7114228456912,1.0779450953627455e-06,1.0549274733872288e-30
3462.925851703407,9.140512248172658e-07,6.595451754361128e-31
3470.1402805611224,7.74314031706392e-07,4.11688593063082e-31
3477.3547094188375,6.552943510950708e-07,2.5656384816776605e-31
3484.569138276553,5.540237968854724e-07,1.5963364451099215e-31
3491.7835671342687,4.679431721320782e-07,9.916438844538565e-32
3498.997995991984,3.94848516427082e-07,6.150202109033144e-32
3506.2124248496993,3.3284390354259674e-07,3.808249369301066e-32
3513.426853707415,2.8030019712527857e-07,2.3543103440767468e-32
3520.6412825651305,2.3581905788728853e-07,1.453129714879578e-32
3527.8557114228456,1.9820157312293754e-07,8.954624883345411e-33
3535.070140280561,1.6642094916747576e-07,5.509253452612248e-33
3542.2845691382768,1.3959877023140825e-07,3.3840786529435844e-33
3549.498997995992,1.1698438348279385e-07,2.0753458706573354e-33
3556.7134268537075,9.793702086729173e-08,1.2706995118527095e-33
3563.927855711423,8.191031347071289e-08,7.767791893805857e-34
3571.142284569138,6.84388947259735e-08,4.740832831226088e-34
3578.3567134268537,5.712682489529542e-08,2.888777165437427e-34
3585.5711422845693,4.7637601435412854e-08,1.7574208894165364e-34
3592.7855711422844,3.9685548462488225e-08,1.0674311370528653e-34
3600.0,3.302840392785224e-08,6.473010191569198e-35
